ES,5/1/2019,.97000003,.91000003,6.0999999,2019-03-19T16:00:00,2019-06-13T16:00:00
AVGO,3/14/2019,5.5500002,5.23,6.0999999,2019-01-30T16:00:00,2019-04-26T16:00:00
PEP,4/17/2019,.97000003,.91000003,6.0999999,2019-03-06T16:00:00,2019-05-31T16:00:00
MDLZ,4/30/2019,.64999998,.61000001,6.1999998,2019-03-18T16:00:00,2019-06-12T16:00:00
HBI,5/2/2019,.27000001,.25,6.3000002,2019-03-20T16:00:00,2019-06-14T16:00:00
IVZ,4/25/2019,.56,.52999997,6.3000002,2019-03-13T16:00:00,2019-06-07T16:00:00
KIM,5/2/2019,.38,.36000001,6.4000001,2019-03-20T16:00:00,2019-06-14T16:00:00
FFIV,1/23/2019,2.7,2.54,6.5,2018-12-07T16:00:00,2019-03-07T16:00:00
NI,5/1/2019,.81999999,.76999998,6.5,2019-03-19T16:00:00,2019-06-13T16:00:00
K,5/2/2019,1.01,.94999999,6.5,2019-03-20T16:00:00,2019-06-14T16:00:00
DFS,4/25/2019,2.1500001,2.02,6.5999999,2019-03-13T16:00:00,2019-06-07T16:00:00
AFL,4/25/2019,1.13,1.0599999,6.6999998,2019-03-13T16:00:00,2019-06-07T16:00:00
EBAY,4/23/2019,.67000002,.63,6.6999998,2019-03-11T16:00:00,2019-06-05T16:00:00
TPR,10/30/2018,.47999999,.44999999,6.6999998,2018-09-18T16:00:00,2018-12-13T16:00:00
AGN,5/7/2019,3.79,3.55,6.6999998,2019-03-25T16:00:00,2019-06-19T16:00:00
DAL,4/10/2019,.95999998,.89999998,6.9000001,2019-02-27T16:00:00,2019-05-23T16:00:00
NKE,9/25/2018,.67000002,.63,6.9000001,2018-08-13T16:00:00,2018-11-06T16:00:00
CVX,4/26/2019,1.39,1.3,7,2019-03-14T16:00:00,2019-06-10T16:00:00
MCO,4/24/2019,2.0699999,1.9299999,7,2019-03-12T16:00:00,2019-06-06T16:00:00
AEP,4/25/2019,1.1900001,1.11,7.0999999,2019-03-13T16:00:00,2019-06-07T16:00:00
COF,4/25/2019,2.9000001,2.71,7.1999998,2019-03-13T16:00:00,2019-06-07T16:00:00
LW,10/2/2018,.73000002,.68000001,7.1999998,2018-08-20T16:00:00,2018-11-13T16:00:00
KSU,4/17/2019,1.54,1.4400001,7.1999998,2019-03-06T16:00:00,2019-05-31T16:00:00
CVS,5/1/2019,1.62,1.51,7.1999998,2019-03-19T16:00:00,2019-06-13T16:00:00
